-41.4052568934642,-41.330536184498,-50.3192871075557
-57.9671160984204,-58.337412764202,-75.179689044884
-101.04012348002,-102.058517507792,-103.486034747209
-72.3330840547568,-72.5483249271788,-119.615453295116
-135.188969405556,-135.785694430911,-167.544957740754
-51.138389163375,-49.3319450207083,-66.4357300759791
-65.7178503794646,-66.0989035008448,-97.8743190199198
-65.8281557123966,-66.5634583351266,-88.4098881800819
-81.6309526811074,-82.268676858923,-109.709432923292
-27.4024067475205,-28.2642952376513,-31.2311921977592
-22.1452466407191,-23.0032283628329,-26.4920518149142
-96.1079885367556,-97.1138721868314,-95.1323696808035
-116.422046747173,-117.162480162907,-151.215481075817
-0.118629344627103,-0.104739601178182,-0.998181455470499
-94.1515553365547,-95.612113877726,-103.007852730883
-52.9703531015744,-53.358611831365,-54.6495729917241
-168.823723018605,-156.448243155603,-197.566740011264
-55.3393971057909,-55.451371538985,-74.5307159850044
-44.4390564731408,-44.4808525202375,-60.7492254197032
-108.699596031012,-108.611374142787,-111.461507673397
-38.2236758521476,-39.0244857576601,-46.3936502643877
-120.003615614283,-120.196346293967,-135.560007526998
-41.0081011789575,-41.3705884294137,-64.1507999698015
-34.8507459660702,-34.0950767835555,-30.6528855873959
-30.8245543955499,-31.0571931241695,-26.1250043374653
-99.7089772796165,-97.1233978023582,-122.971373063678
-120.36765756102,-118.798167131176,-139.662738849052
-48.4176431531144,-48.8456480603428,-94.7171473513125
-83.2048597231641,-83.5112046838189,-89.7011450245351
-81.5163170467947,-81.0551005645637,-102.937210117775
-154.914231879336,-150.731045254713,-197.936934418729
-94.7024346581715,-94.9008861179402,-105.737505367691
-82.497832260076,-80.4278979956265,-118.782373959073
-29.8950775227147,-30.290123776025,-42.0527992049956
-86.0612810722552,-86.2638564829443,-114.953577574715
-28.7471055070251,-24.3368644587822,-41.3347876232132
-60.2793816319748,-60.8019522940497,-55.5700169564889
-10.1471250195111,-9.67692745305109,-8.68378260568941
-63.2300155423323,-64.2110064606178,-70.0968587188634
-94.1172962439287,-94.3375465521392,-128.159865419702
-0.103688472621616,-0.0923809495137618,-0.988354934879235
-54.7433417135986,-56.4323354328607,-59.1451118092304
-6.9265361649726,-3.67314484683531,-8.73594055105949
-24.5818351453014,-24.8897754198389,-21.0970538707256
-52.6326595484773,-52.9626045897147,-48.5319250680127
-101.845487096501,-102.246132414241,-157.409744458883
-33.0416880679983,-33.331904649038,-46.8658352880615
-69.1800747428829,-70.1904925234546,-67.6471814119922
-61.6023957628706,-57.8220175426839,-65.2741449489339
-63.7955209113798,-63.3284674430963,-76.8652122906888
-173.460929288546,-157.034031952581,-201.856774699862
-26.3977837131885,-27.4594294324046,-26.1437637224937
-93.9299995581333,-93.7228611502184,-133.227172013928
-106.028070958338,-102.379863018809,-118.837689625608
-63.4653153488636,-60.6052161197742,-62.6230060581105
-122.557289806919,-120.279031454346,-159.945091033469
-50.5652847341665,-50.0750316888825,-50.3477627088469
-54.9735310152534,-54.8898423959104,-78.9349291377856
-86.7725415271376,-86.673955806535,-106.268377343706
-121.393214005351,-117.893508510927,-132.499198366001
-61.0577394084495,-61.660878878244,-62.1602513359489
-60.4051664701342,-60.856121089482,-56.7247998443235
-0.128761981528709,-0.119505182480685,-1.00346559807293
-77.9073705591346,-78.0555565719137,-99.5738181730769
-94.5033412722574,-93.8708157938438,-106.621019305868
-97.3573586771873,-97.2833277052079,-102.147096195498
-48.8968682412561,-49.7620755945707,-48.9844430697043
-58.704234706531,-59.3130711990591,-79.8517387299516
-7.39829622855354,-5.07796880739509,-8.84770541800553
-94.7678081953847,-94.480249689155,-118.43794905363
-122.101860225005,-120.720504990895,-149.750809721909
-103.165033027702,-102.796746723421,-107.585072896823
-54.9503858858863,-55.2698794570701,-70.4693934339089
-59.1308398902537,-59.6422230870235,-98.3609591424022
-70.8848943189238,-71.9314193573752,-83.9584288107127
-48.9382697546008,-48.0478875056244,-65.9956544580964
-102.033003636925,-102.544966185317,-101.779794014026
-179.27896861614,-179.69865048852,-182.4452952235
-65.0600955050717,-65.034089828851,-74.3965861223001
-91.6035460703589,-86.5281034854111,-117.196800665522
-66.5472699863949,-67.4513572557713,-70.2140403115177
-103.415352398833,-104.42441104081,-115.893788395602
-65.6358085393112,-66.2195747541921,-103.077660083259
-89.8309132407606,-89.4766485543767,-87.9298731599511
-130.259958885115,-132.591855600819,-144.257682638223
-100.893836960557,-100.690734268411,-137.387520523461
-32.654630675658,-32.9553631254798,-30.5588646996934
-122.572681570989,-115.132295921146,-153.157162484456
-48.7691226158993,-49.1642792871371,-49.6991104772503
-158.90536567575,-136.4724679246,-155.201564112582
-71.7532821123145,-72.7186323298484,-73.5460426443626
-182.460331494132,-177.367680354528,-208.076667754113
-118.09846587278,-118.96920751036,-131.280248145559
-153.536366100465,-152.884303055287,-158.572379139334
-117.363969498325,-117.024258232969,-128.628847548971
-141.775848717612,-141.72398191848,-142.8633080053
-54.3776255568664,-54.6894623027173,-58.8586811498209
-62.9122212010434,-63.3193298696455,-95.9227161570306
-114.236055166347,-111.07844074638,-122.085344030238
-87.0643398972387,-87.6004682641438,-99.4046545793532
-59.0961606097891,-59.9169834085862,-98.3734271715384
